facility_id,company,facility_name,product_type,product,status,city,state,country,latitude,longitude,hq_country,workforce,production_capacity_raw,production_units,brief_profile,supply_chain_segment,material_keywords,capacity_source,supplier_concentration,import_dependency,import_origin_region,lead_time_weeks
5150,Lithion Battery,Lithion Battery Inc.,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Henderson,Nevada,US,36.0547823868745,-115.024135917318,US,250,,,"Lithion Batteries, a vertically integrated manufacturer of battery cells and packs, produces custom, high-quality power solutions globally, emphasizing reliability in critical applications.",Downstream,,unknown,False,False,{},6
5151,Lithion Battery,Lithion Battery Inc.,Cell Assemblies/ Groupings,Packs,Commercial,Houston,Texas,US,30.553188565655,-97.6835388192681,US,5,,,"Lithion Batteries, a vertically integrated manufacturer of battery cells and packs, produces custom, high-quality power solutions globally, emphasizing reliability in critical applications.",Downstream,,unknown,False,False,{},6
5152,Lithion Battery,Aved  Electronics,Cell Assemblies/ Groupings,Packs,Commercial,North Billerica,Massachusetts,US,42.6034315258754,-71.282438029461,US,,,,"Lithion Batteries, a vertically integrated manufacturer of battery cells and packs, produces custom, high-quality power solutions globally, emphasizing reliability in critical applications.",Downstream,,unknown,False,False,{},6
5153,Lithion Battery,Engineered Power,Cell Assemblies/ Groupings,Packs,Commercial,Calgary,Alberta,Canada,51.0658,-113.9912,US,,,,"Lithion Batteries, a vertically integrated manufacturer of battery cells and packs, produces custom, high-quality power solutions globally, emphasizing reliability in critical applications.",Downstream,,unknown,False,False,{},6
5154,Lithion Battery,Charger Industries Calgary Facility,Cell Assemblies/ Groupings,Packs,Commercial,Calgary,Alberta,Canada,51.064,-113.996,US,,,,"Lithion Batteries, a vertically integrated manufacturer of battery cells and packs, produces custom, high-quality power solutions globally, emphasizing reliability in critical applications.",Downstream,,unknown,False,False,{},6
5155,Lithium Battery,Lithium Battery,Battery Development,"Custom lithium-ion battery packs (LiFePO₄, solid state, sodium-ion)",Commercial,Tampa,Florida,US,27.9944,-82.5516,US,,,,"Lithium Battery Company  designs and assembles custom LiFePO₄, solid-state, and sodium-ion battery packs for marine, RV, industrial, and military applications from its Tampa, Florida facility.",Downstream,lithium,unknown,False,True,"{""lithium"": ""Argentina""}",8
5156,Lithium Rhino,Lithium Rhino,Manufacturing,Packs,Commercial,Charlotte,North Carolina,US,35.13692,-80.91387,US,,,,"Lithium Rhino manufactures plug‑and‑play lithium‑ion battery conversion kits for golf carts, offering zero‑maintenance, high‑cycle (6000+) performance plus eco‑friendly, 99%‑recyclable design.",Downstream,,unknown,False,False,{},6
5157,Lithos Energy,Lithos Energy,Manufacturing,Packs,Commercial,San Rafael,California,US,37.99893,-122.54758,US,,,,"Lithos Energy is a U.S. company engineering and manufacturing modular lithium‑ion battery systems with proprietary BMS, tailored for rugged, high‑performance off‑road, marine, and heavy‑equipment applications.",Downstream,,unknown,False,False,{},6
5158,Lockheed Martin ,Lockheed Martin Energy,Cell Assemblies/ Groupings,Racks / Cabinets,Commercial,Grand Prairie,Texas,US,32.7178579005501,-97.0246395604491,US,100,,,"Lockheed Martin Energy is advancing the energy storage market by offering lithium-ion battery systems. These systems are designed for efficiency and integration, featuring comprehensive battery management and thermal management systems.",Downstream,,unknown,False,False,{},6
5159,Lucid Motors,Lucid AMP-1,Battery Development,Packs Modules,Commercial,Casa Grande,Arizona,US,32.8609227161438,-111.777106617992,US,6000,90000,pieces,Lucid selects the best battery cells from established suppliers based on their specific performance requirements and then integrates them into their vehicles' unique battery packs. ,Downstream,,naatbatt,False,False,{},4
5160,Lyten,LytEn,Cell Assemblies/ Groupings,Packs,Commercial,San Jose,California,US,37.4223,-121.956,US,112,,,"Lyten specializes in developing advanced materials like 3D graphene, used in light-weighting, electrification, and sensing technologies. Its innovations include lithium-sulfur batteries and advanced sensors for applications in transportation and aerospace​.",Downstream,,unknown,False,False,{},6
5161,Magna,Magna Electric Vehicle Structures,Non-cell Components,Packaging Systems,Commercial,St. Clair,Michigan,US,42.8525918171317,-82.4953350048732,US,300,,,"Magna International is a leading global automotive supplier, offering a broad range of auto parts and systems including Li-ion battery packs, with a focus on vehicle engineering and manufacturing technologies.",Downstream,,unknown,False,False,{},6
5163,Magna,Magna Structures Heart Lake,Manufacturing,Battery Enclosures & Frame Manufacturing,Commercial,Brampton,Ontario,Canada,43.7645,-79.739,US,560,,,"Magna International is a leading global automotive supplier, offering a broad range of auto parts and systems including Li-ion battery packs, with a focus on vehicle engineering and manufacturing technologies.",Downstream,,unknown,False,False,{},6
5165,Mercedes-Benz,Mercedes-Benz,Manufacturing,Packs,Commercial,Woodstock,Alabama,US,33.19821,-87.18233,US,,,,"Mercedes-Benz is a global German automaker known for luxury vehicles, now heavily investing in electric mobility, in-house battery tech, and global gigafactories through its Mercedes-Benz Electric and Acceleration to Electric strategies.",Downstream,,unknown,False,False,{},6
5168,Mikros Tech,Mikros Technologies Claremont,Cooling plates,Pack materials,Commercial,Claremont,New Hampshire,US,43.3767,-72.3373,US,62,,,"Jabil Inc. is a global manufacturing services company; its subsidiary Mikros Technologies specializes in microchannel liquid cooling and cold plates for high-power electronics, including EV and energy storage systems.",Downstream,,unknown,False,False,{},6
5170,Modine Manufacturing,Modine Trenton Plant,Cooling plates,Pack materials,Commercial,Trenton,Missouri,US,40.0761,93.6123,US,200,,,"Modine Manufacturing designs and supplies thermal management systems for EV battery packs, including liquid-cooled plates, chillers, and complete battery thermal systems.",Downstream,,unknown,False,False,{},6
5171,Modine Manufacturing,Modine Lawrenceburg Plant,Cooling plates,Pack materials,Commercial,Lawrenceburg,Tennessee,US,35.2423,87.3347,US,300,,,"Modine Manufacturing designs and supplies thermal management systems for EV battery packs, including liquid-cooled plates, chillers, and complete battery thermal systems.",Downstream,,unknown,False,False,{},6
5173,Morgan Advanced Materials,Girard,Non-cell Components,Thermal Systems,Commercial,Girard,Illinois,US,39.4512646683961,-89.7774370890882,UK,,,,"Morgan has expertise in thermal management and passive fire protection for lithium-ion batteries, especially in electric vehicles while applying products to support battery safety in various sectors, including electric vehicles. ",Downstream,,unknown,False,False,{},6
5174,Morgan Advanced Materials,Emporia,Non-cell Components,Thermal Systems,Commercial,Emporia,Kansas,US,38.4001709769086,-96.1550138026137,UK,,,,"Morgan has expertise in thermal management and passive fire protection for lithium-ion batteries, especially in electric vehicles while applying products to support battery safety in various sectors, including electric vehicles. ",Downstream,,unknown,False,False,{},6
5175,Morgan Advanced Materials,Augusta,Non-cell Components,Thermal Systems,Commercial,Augusta,Georgia,US,33.4357262994746,-82.0009863874147,UK,,,,"Morgan has expertise in thermal management and passive fire protection for lithium-ion batteries, especially in electric vehicles while applying products to support battery safety in various sectors, including electric vehicles. ",Downstream,,unknown,False,False,{},6
5176,Morgan Advanced Materials,Elkhart,Non-cell Components,Thermal Systems,Commercial,Elkhart,Indiana,US,41.6875897972796,-85.9186354025073,UK,,,,"Morgan has expertise in thermal management and passive fire protection for lithium-ion batteries, especially in electric vehicles while applying products to support battery safety in various sectors, including electric vehicles. ",Downstream,,unknown,False,False,{},6
5177,Motivair,Motivair Lancaster Facility,Cooling plates,Pack materials,Commercial,Lancaster,New York,US,42.9274,78.5834,France,150,,,Schneider Electric is a global leader in energy management and automation; it acquired a controlling interest in Motivair in 2025 to expand its high-density liquid cooling portfolio.,Downstream,,unknown,False,False,{},6
5178,"Mullen Automotive, Inc","Mullen Automotive, Inc",Manufacturing,Packs,Commercial,Fullerton,California,US,33.86815,-117.90122,US,,,,"Mullen Automotive is a U.S. electric vehicle company in Brea, California, specializing in rebadging Chinese-made EVs for passenger and commercial use while investing in domestic battery production.",Downstream,,unknown,False,False,{},6
5182,Nikola,Nikola Coolidge Manufacturing Facility,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Coolidge,Arizona,US,32.7791606820331,-111.506828590185,US,75,,,"Nikola is specializing in heavy-duty commercial battery-electric vehicles, along with energy solutions. It focuses on developing and manufacturing transportation technologies, aimed at reducing emissions in the heavy-duty transport sector.",Downstream,,unknown,False,False,{},6
5183,Nikola,Nikola Coolidge Manufacturing Facility,Cell Assemblies/ Groupings,Packs,Commercial,Coolidge,Arizona,US,32.7791606820331,-111.506828590185,US,76,,,"Nikola is specializing in heavy-duty commercial battery-electric vehicles, along with energy solutions. It focuses on developing and manufacturing transportation technologies, aimed at reducing emissions in the heavy-duty transport sector.",Downstream,,unknown,False,False,{},6
5184,NP Power,NPP,Manufacturing,Cells and Cell Assemblies LPF and other chemistries,Commercial,Ontario,California,US,34.0407968281628,-117.609898517768,China,,,,"NP Power, a Chinese high-tech firm, provides customized lithium solar batteries and backup solutions for global users with office in the United States.",Downstream,,unknown,False,False,{},6
5185,Nuvation Energy,Nuvation Energy,Non-cell Components,Battery management system,Commercial,Waterloo,Ontario,Canada,43.5066379659118,-80.5374853274948,US,81,,,Nuvation Energy provides battery management and energy storage solutions.,Downstream,,unknown,False,False,{},6
5187,"Octillion Power Systems, LLC","Octillion Power Systems, LLC",Cell Assemblies/ Groupings,Packs,Commercial,Richmond,California,US,37.91,-122.3,US,400,4,GWh/Yr,Octillion Power Systems is a leading value-chain enabler for electric vehicles custom made and mass produced.,Downstream,,naatbatt,False,False,{},4
5188,"Octillion Power Systems, LLC",Nevada One,Battery Development,Packs,Commercial,Reno,Nevada,US,39.5296,-119.8138,US,45,1,GWh/yr,Octillion is a Tier 1 supplier of innovative high-density lithium-ion battery systems and related technology focused on the electrification of major industries.,Downstream,,naatbatt,False,False,{},4
5190,"Our Next Energy, Inc.",Aries Grid Ravenswood Plant,Battery Development,LFP Utility-Scale Battery Systems,Commercial,Ravenswood,West Virginia,US,38.855,-81.761,US,,420,MWh/yr,Our Next Energy develops energy storage for the grid and electric vehicles.,Downstream,"lfp,lithium",naatbatt,False,True,"{""lithium"": ""China""}",8
5191,Paladin Power Inc.,Paladin Power Inc.,Cell Assemblies/ Groupings,Racks / Cabinets,Commercial,Temecula,California,US,33.475909564958,-117.097830273921,US,50,,,Paladin Power  produces residential and commercial energy storage solution (ESS) by stacking  lithium ion batteries with efficient inverters,Downstream,,unknown,False,False,{},6
5192,Parker LORD,Parker LORD Indianapolis,Non-cell Components,Thermal Systems,Commercial,Indianapolis,Indiana,US,39.8755339241779,-86.084385115838,US,55,,,Parker LORD produces components and systems for thermal management of various elements of electrified vehicles.  ,Downstream,,unknown,False,False,{},6
5193,Polyplus Battery ,Polyplus Battery ,Cell Assemblies/ Groupings,Packs,Commercial,Berkeley,California,US,37.87,-122.27,US,50,2000,L/Yr,"PolyPlus Battery Company is advancing battery technology with its proprietary Glass Protected Li Metal Batteries, which offer solid-state lithium anode laminates that can double the energy density of rechargeable batteries​",Downstream,,naatbatt,False,False,{},4
5195,"ProTechnologies, Inc.","ProTechnologies, Inc.",Cell Assemblies/ Groupings,Packs,Commercial,Pilot Mountain,North Carolina,US,36.395202493988,-80.4697833604075,US,30,,,"PTI is a custom battery pack manufacturer for OEMs across various industries, offering design, engineering, and manufacturing with a focus on cost efficiency and performance. lifetime warranty. ",Downstream,,unknown,False,False,{},6
5196,Proterra,East Coast Manufacturing Facility,Cell Assemblies/ Groupings,Packs,Commercial,Greenville,South Carolina,US,34.8038604581214,-82.3480221043391,US,350,,,"Proterra is dedicated to creating innovative electric vehicle and lithium-ion battery technologies for zero-emission electric transit vehicles (buses) and commercial trucks EV solutions emphasizing reliability, safety, and environmental responsibility.",Downstream,,unknown,False,False,{},6
5197,Proterra,West Coast Manufacturing Facility,Cell Assemblies/ Groupings,Packs,Commercial,City of Industry,California,US,34.0151918411471,-117.847515731578,US,350,,,"Proterra creates  innovative electric vehicle and lithium-ion battery technologies for zero-emission electric transit vehicles (buses) and commercial trucks EV solutions emphasizing reliability, safety, and environmental responsibility.",Downstream,,unknown,False,False,{},6
5198,Purcell Systems ,Purcell,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Spokane Valley,Washington,US,47.6851592651694,-117.187400667903,US,37,,,"Purcell Systems designs and manufactures innovative, industry-leading, thermally managed, modular outdoor electronic equipment enclosure solutions for various applications. It is developing and manufacturing battery packs for stationary applications.  ",Downstream,,unknown,False,False,{},6
5199,Purcell Systems ,Purcell,Cell Assemblies/ Groupings,Packs,Commercial,Spokane Valley,Washington,US,47.6851592651694,-117.187400667903,US,38,,,"Purcell Systems designs and manufactures innovative, industry-leading, thermally managed, modular outdoor electronic equipment enclosure solutions for various applications. It is developing and manufacturing battery packs for stationary applications.  ",Downstream,,unknown,False,False,{},6
5202,"Saft America, Inc.",Jacksonville,Cell Assemblies/ Groupings,Racks / Cabinets,Commercial,Jacksonville,Florida,US,30.2733333996383,-81.8905263452236,France,90,370,MW,"Saft America specializes in designing and manufacturing high-technology batteries such as lithium ion for industrial and defense applications, focusing on advanced energy storage and power delivery solutions.",Downstream,,naatbatt,False,False,{},4
5203,"Saft America, Inc.",Cockeysville,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Valdosta,Georgia,US,30.8017266828576,-83.2868459875415,France,,,,"Saft America specializes in designing and manufacturing high-technology batteries such as lithium ion for industrial and defense applications, focusing on advanced energy storage and power delivery solutions.",Downstream,,unknown,False,False,{},6
5204,"Saft America, Inc.",Valdese,Cell Assemblies/ Groupings,Packs,Commercial,Valdese,North Carolina,US,35.7651136585368,-81.5554306450852,France,,,,"Saft America specializes in designing and manufacturing high-technology batteries such as lithium ion for industrial and defense applications, focusing on advanced energy storage and power delivery solutions.",Downstream,,unknown,False,False,{},6
5205,Saint-Gobain Performance Ceramics and Refractories,Saint-Gobain PCR Niagara Falls,Non-cell Components,Thermal Systems,Commercial,Niagara Falls,New York,US,43.0794216286727,-79.0402739865054,US,,20000,pieces,"Saint-Gobain Performance Ceramics & Refractories provides high-performing engineered ceramics and refractories solutions for extreme operating conditions (e.g., high temperature, corrosion, and thermal shock). ",Downstream,,naatbatt,False,False,{},4
5206,Samsung SDI America Inc.,Auburn Hills,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Auburn Hills,Michigan,US,42.7004122349081,-83.2707840576543,US,14,,,"Samsung SDI America Inc. specializes in manufacturing lithium-ion batteries, energy storage systems, and electronic materials, focusing on applications in electric vehicles, renewable energy, and consumer electronics industries.",Downstream,"lithium,nmc,cobalt,nickel,manganese",unknown,True,True,"{""lithium"": ""Other / Diversified"", ""cobalt"": ""Democratic Republic of the Congo"", ""nickel"": ""Other / Diversified"", ""manganese"": ""Africa (South Africa, Gabon)""}",13
5207,Samsung SDI America Inc.,Auburn Hills,Cell Assemblies/ Groupings,Packs,Commercial,Auburn Hills,Michigan,US,42.7004122349081,-83.2707840576543,US,14,,,"Samsung SDI America Inc. specializes in manufacturing lithium-ion batteries, energy storage systems, and electronic materials, focusing on applications in electric vehicles, renewable energy, and consumer electronics industries.",Downstream,"lithium,nmc,cobalt,nickel,manganese",unknown,True,True,"{""lithium"": ""Other / Diversified"", ""cobalt"": ""Democratic Republic of the Congo"", ""nickel"": ""Indonesia"", ""manganese"": ""Africa (South Africa, Gabon)""}",13
5208,Senior Flexonics,Bartlett Facility,Non-cell Components,Thermal Systems,Commercial,Bartlett,Illinois,US,41.9892995978911,-88.1781263423281,US,299,,,Senior Flexonics provides electric vehicle thermal management solutions.,Downstream,,unknown,False,False,{},6
5209,Senior Flexonics,Saltillo Facility,Non-cell Components,Thermal Systems,Commercial,Saltillo,Coahuila,Mexico,25.3621785737808,-101.023769387232,US,,,,Senior Flexonics provides electric vehicle thermal management solutions.,Downstream,,unknown,False,False,{},6
5210,SGL Carbon,SGL Carbon LLC Morganton,Non-cell Components,Thermal Systems,Commercial,Morganton,North Carolina,US,35.7317910373324,-81.724254443171,Germany,4,,,"SGL Carbon is a global company develop and manufacture carbon-based solutions. Its materials and products made from specialty graphite, and carbon fibers serve many industries including manufacturing of lithium-ion batteries.",Downstream,,unknown,False,False,{},6
5211,SGL Carbon,SGL Carbon LLC Sinking Spring,Non-cell Components,Thermal Systems,Commercial,Sinking Spring,Pennsylvania,US,40.3043354996145,-76.0468817128781,Germany,,,,"SGL Carbon is a global company develop and manufacture carbon-based solutions. Its materials and products made from specialty graphite, and carbon fibers serve many industries including manufacturing of lithium-ion batteries.",Downstream,,unknown,False,False,{},6
5212,SGL Carbon,SGL Carbon LLC St. Marys,Non-cell Components,Thermal Systems,Commercial,St. Marys,Pennsylvania,US,41.431434406433,-78.5430456466953,Germany,,,,"SGL Carbon is a global company develop and manufacture carbon-based solutions. Its materials and products made from specialty graphite, and carbon fibers serve many industries including manufacturing of lithium-ion batteries.",Downstream,,unknown,False,False,{},6
5213,SGL Carbon,SGL Carbon LLC Valencia,Non-cell Components,Thermal Systems,Commercial,Valencia,California,US,34.4360557571004,-118.588908832101,Germany,,,,"SGL Carbon is a global company develop and manufacture carbon-based solutions. Its materials and products made from specialty graphite, and carbon fibers serve many industries including manufacturing of lithium-ion batteries.",Downstream,,unknown,False,False,{},6
5214,Shoals,Shoals Muscle Shoals Plant,Manufacturing,Pack materials,Commercial,Muscle Shoals,Alabama,US,34.757,-87.653,US,,,,"Shoals Technologies Group supplies electrical balance-of-system (EBOS) solutions including cabling, junction boxes, and interconnects for battery energy storage and solar systems.",Downstream,,unknown,False,False,{},6
5215,Shoals,Shoals Portland Headquarters,Manufacturing,Pack materials,Commercial,Portland,Tennessee,US,36.5925,-86.5878,US,,,,"Shoals Technologies Group supplies electrical balance-of-system (EBOS) solutions including cabling, junction boxes, and interconnects for battery energy storage and solar systems.",Downstream,,unknown,False,False,{},6
5216,"Simpliphi Power, Inc.","Simpliphi Power, Inc.",Cell Assemblies/ Groupings,Racks / Cabinets,Commercial,Oxnard,California,US,34.2043541243129,-119.132623531631,US,17,,,Simpliphi Power develops vertically integrated energy storage systems.,Downstream,,unknown,False,False,{},6
5217,"Simpliphi Power, Inc.","Simpliphi Power, Inc.",Cell Assemblies/ Groupings,Packs,Commercial,Oxnard,California,US,34.2043541243129,-119.132623531631,US,18,,,Simpliphi Power develops vertically integrated energy storage systems.,Downstream,,unknown,False,False,{},6
5219,"Soelect, Inc.","Soelect, Inc.",Cell Assemblies/ Groupings,Packs,Commercial,Greensboro,North Carolina,US,36.07,-79.79,US,20,1,GWh/Yr,"Soelect provides dendrite-resistant anode technology and solid-state electrolytes for safe, high-capacity batteries, targeting diverse sectors like EVs and aerospace, with a focus on education and scalable manufacturing.





",Downstream,,naatbatt,False,False,{},4
5220,South 8 Technologies,South 8 Technologies,Manufacturing,Packs,Commercial,San Diego,California,US,32.80351,-117.215,US,,,,"South 8 Technologies develops LiGas®, which is a patented liquefied‑gas electrolyte for lithium‑ion batteries, enabling safer, ultra‑wide‑temperature (–60 °C to +60 °C) performance across defense, aerospace, automotive, and energy applications.",Downstream,,unknown,False,False,{},6
5221,Sparkz Inc.,Sparkz Inc.,Cell Assemblies/ Groupings,Packs,Commercial,Livermore,California,US,37.68,-121.76,US,50,1,GWh/Yr,"Sparkz Inc. is an energy startup focused on developing cobalt-free, high energy-density lithium-ion batteries with a fast formation cycling process that reduces production time significantly.     ",Downstream,,naatbatt,False,False,{},4
5222,Stafl Systems,Stafl Systems San Francisco,Cell Assemblies/ Groupings,Packs,Commercial,South San Francisco,California,US,37.6515744556793,-122.414739688611,US,37,Variable,,"Stafl Systems provides battery packs, battery management systems and powertrain solutions for the aviation, marine, off-highway and defense markets.",Downstream,,naatbatt,False,False,{},4
5223,Stafl Systems,Stafl Systems San Francisco,Non-cell Components,Battery management system,Commercial,South San Francisco,California,US,37.6515744556793,-122.414739688611,US,38,Variable,,"Stafl Systems provides battery packs, battery management systems and powertrain solutions for the aviation, marine, off-highway and defense markets.",Downstream,,naatbatt,False,False,{},4
5226,Stellantis - Samsung SDI Co Ltd,Stellantis-Samsung SDI Kokomo Battery Manufacturing Plant,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Kokomo,Indiana,US,40.495539904812,-86.131014737889,"Netherlands,
Republic of Korea",,23,GWh/yr,Stellantis and Samsung SDI invested more than $2.5 billion in joint venture for lithium-ion battery production plant in United States.,Downstream,,naatbatt,False,False,{},4
5227,Stihl,Stihl,Manufacturing,Packs,Commercial,Virginia Beach,Virginia,US,36.81875,-76.06414,US,2700,,,"Stihl is a German manufacturer of outdoor power equipment, known for chainsaws and battery-powered tools, now expanding its lithium-ion product line for professional landscaping, forestry, and residential use.",Downstream,,unknown,False,False,{},6
5228,Stryten Energy,Ottowa Transportation Manufacturing Plant,Cell Assemblies/ Groupings,Packs,Commercial,Ottawa,Ontario,Canada,45.3255969263634,-75.8369008306913,US,,,,"Stryten Energy offers advanced lead, lithium, and vanadium batteries, allowing its customers to select the right chemistry or chemistries to design a solution that best fits their energy needs.",Downstream,,unknown,False,False,{},6
5229,Sungwoo Hitech,Sungwoo Hitech,Manufacturing,Packs,Commercial,Pesqueria,Nuevo León,Mexico,25.78276,-100.05355,South Korea,,,,"Sungwoo Hitech is a South Korean OEM producing automotive body components and increasingly specializing in EV‑relevant systems like battery modules, hydrogen tanks, and smart vehicle assemblies.",Downstream,,unknown,False,False,{},6
5231,TE Connectivity,Empalme Automotive Plant,Non-cell Components,Electrical Systems,Commercial,Empalme,Sonora,Mexico,27.9457475363449,-110.812194,US,,,,"TE Connectivity produces wiring, connectors, and sensing solutions for EV batteries, enhancing durability and efficiency in electric vehicles' electrical systems. 
",Downstream,,unknown,False,False,{},6
5232,TE Connectivity,Hemosillo Automotive Plant,Non-cell Components,Electrical Systems,Commercial,Hermosillo,Sonora,Mexico,29.1889192796664,-111.007330631701,US,175,,,"TE Connectivity produces wiring, connectors, and sensing solutions for EV batteries, enhancing durability and efficiency in electric vehicles' electrical systems. 
",Downstream,,unknown,False,False,{},6
5233,TE Connectivity,Greensboro Automotive Plant,Non-cell Components,Electrical Systems,Commercial,Greensboro,North Carolina,US,36.0778024788067,-79.9735268616718,US,,,,"TE Connectivity produces wiring, connectors, and sensing solutions for EV batteries, enhancing durability and efficiency in electric vehicles' electrical systems. 
",Downstream,,unknown,False,False,{},6
5234,Tenergy Corp,Tenergy Corp,Cell Assemblies/ Groupings,Packs,Commercial,Fremont,California,US,37.4649522950428,-121.918059545037,US,75,,,"Tenergy offers a broad product and technical capabilities in NiMH, Li-Ion, Li-Polymer, LiFePO4 and NiCd battery packs, chargers, power management and other emerging power technologies",Downstream,,unknown,False,False,{},6
5235,Tesla,Gigafactory Texas,Cell Assemblies/ Groupings,Packs,Commercial,Austin,Texas,US,30.23,-97.61,US,800,100,GWh/Yr,"Covering 2,500 acres on the Colorado River is Gigafactory Texas, a 10 million square feet factory, and a U.S. manufacturing hub for Model Y and the home of Cybertruck.",Downstream,,naatbatt,False,False,{},4
5236,Tesla Inc.,Gigafactory 1,Cell Assemblies/ Groupings,Packs,Commercial,Sparks,Nevada,US,39.5376459951667,-119.438986058471,US,600,20,GWh,"Located near Lake Tahoe, Gigafactory Nevada is one of the world's highest volume plants for electric motors, energy storage products, vehicle powertrains and batteries—producing billions of cells per year. ",Downstream,,naatbatt,False,False,{},4
5237,Tesla Inc.,Gigafactory 1,Cell Assemblies/ Groupings,Racks / Cabinets,Commercial,Sparks,Nevada,US,39.5376459951667,-119.438986058471,US,600,20,GWh,"Located near Lake Tahoe, Gigafactory Nevada is one of the world's highest volume plants for electric motors, energy storage products, vehicle powertrains and batteries—producing billions of cells per year. ",Downstream,,naatbatt,False,False,{},4
5239,Tesla Inc.,Tesla Megafactory,Assembly and Integration,Packs Modules,Commercial,Lathrop,California,US,37.8007223192755,-121.288822076386,US,,40,GWh/yr,"Tesla's Powerwall, paired with solar systems, stores energy for anytime use.  Megapack and Powerpack provide massive energy storage, supporting global energy.",Downstream,,naatbatt,False,False,{},4
5241,"TNR Technical, Inc.",TNR Technical,Cell Assemblies/ Groupings,Packs,Commercial,Sanford,Florida,US,28.8095536984856,-81.3170122452564,US,30,,,TNR Technical manufactures brand-name batteries and custom battery packs.,Downstream,,unknown,False,False,{},6
5242,Toyota,Toyota,Manufacturing,Packs,Commercial,Georgetown,Kentucky,US,38.26258,-84.5318,US,,,,"Toyota is a Japanese multinational automaker leading in hybrid vehicles and expanding rapidly into battery electric vehicles, solid-state battery R&D, and global EV production through its Toyota and Lexus brands.",Downstream,,unknown,False,False,{},6
5243,"Trojan Battery Company, LLC","Trojan Battery Company, LLC",Cell Assemblies/ Groupings,Packs,Commercial,Santa Fe Springs,California,US,33.94,-118.07,US,1000,25.6,Volts,"Trojan, a major lead-acid battery producer, has launched Trillium, a line of lithium-ion batteries designed for various applications, offering high efficiency, safety, and a long cycle life expectancy. ",Downstream,,naatbatt,False,False,{},4
5244,UgoWork,UgoWork,Cell Assemblies/ Groupings,Packs,Commercial,Quebec,Quebec,Canada,46.8029729552083,-71.2511615195204,Canada,73,,,"UgoWork specializes in Energy as a Service (EaaS), providing innovative lithium-ion batteries and energy solutions for the material handling industry such as forklifts, enhancing energy efficiency, lowering cost, and adaptability. ",Downstream,,unknown,False,False,{},6
5246,Ultralife Corporation,Ultralife Corporation,Manufacturing,Packs,Commercial,Newark,New York,US,43.02623,-77.09007,US,,,,"Ultralife Corporation designs and manufactures rugged batteries (both rechargeable and non‑rechargeable) and communications systems for defense, energy, medical, and industrial applications globally.",Downstream,,unknown,False,False,{},6
5247,Unitech,Unitech North America Morrison Plant,Manufacturing,Pack materials,Commercial,Morrison,Tennessee,US,35.603,85.9185,South Korea,75,,,"Unitech North America makes thermal adhesives and battery compression pads for EV battery manufacturers, investing $30 million to build its first US facility in Tennessee.",Downstream,,unknown,False,False,{},6
5248,Universal Solutions International,Universal Solutions International,Technology Development,Packs,Commercial,Newport News,Virginia,US,37.08806,-76.4705,US,100,,,"Universal Solutions provides the U.S. Department of Defense with logistics, alternative energy, and unmanned solutions. It is focusing on lithium and hydrogen batteries for defense applications and providing material acquisition for unmanned systems and alternative energy.",Downstream,,unknown,False,False,{},6
5249,Upgrade Energy,Upgrade Energy,Battery Development,Packs,Commercial,El Segundo,California,US,33.9215,-118.397,US,20,12,MWh/yr,"Upgrade Energy manufactures high-performance lithium-ion battery systems for drones and defense. It operates a vertically integrated, U.S.-based production line delivering Department of Defense-grade ruggedized and traceable battery packs.",Downstream,,naatbatt,False,False,{},4
5250,Volkswagen Group,Volkswagen Group,Manufacturing,Packs,Commercial,Chattanooga,Tennessee,US,35.08444,-85.14512,US,,,,"Volkswagen Group is a leading global automaker accelerating its transition to electric mobility with unified prismatic cell production, battery gigafactories, and EV models across VW, Audi, Porsche, and other brands.",Downstream,,unknown,False,False,{},6
5251,Volthium,Volthium,Manufacturing,Packs,Commercial,Sainte-Martine,Quebec,Canada,45.24702,-73.78755,Canada,,,,"Volthium is a Canadian maker of rugged LiFePO₄ batteries—certified UL/ETL, with proprietary SafeCharge technology, which offers high-density, long-life lithium power systems for RVs, solar, nautical, medical, and industrial applications.",Downstream,,unknown,False,False,{},6
5252,Voltronix,Voltronix,Non-cell Components,Battery management system,Commercial,Rancho Santa Margarita,California,US,33.6370993943881,-117.602319545141,US,75,,,"Voltronix, provides durable, high-performance lithium-ion batteries for semi-truck fleets at the LA Port, now supplies batteries and management systems to electric vehicle and energy storage sectors. ",Downstream,,unknown,False,False,{},6
5253,Volvo,Powered 1,Assembly and Integration,Packs Modules,Commercial,Greer,South Carolina,US,34.9037914558796,-82.2236542342408,Sweden,100,1,GWh/yr,"Proterra is powering the shift to electric with quiet transportation with innovative technologies, providing safer and reliable options.",Downstream,,naatbatt,False,False,{},4
5254,Volvo Group,Volvo Group,Manufacturing,Packs,Commercial,Greer,South Carolina,US,34.90963,-82.22217,Sweden,,,,"Volvo Trucks is a global leader in heavy-duty commercial vehicles, advancing battery-electric and fuel cell truck platforms, with in-house battery pack assembly and a strong focus on transport solutions.",Downstream,,unknown,False,False,{},6
